stdout 89472
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
0000000432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
0000000432508404 -> 16
       432508404 -> 16
       432508404 -> 16
432508404        -> 16
432508404        -> 16
432508404        -> 16
0000000432508404 -> 16
432508404        -> 16
432508404        -> 16
432508404        -> 16
432508404        -> 16
432508404        -> 16
432508404        -> 16
0000000432508404 -> 16
432508404        -> 16
432508404        -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
0000000432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
       432508404 -> 16
0000000432508404 -> 16
       432508404 -> 16
       432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
432508404 -> 9
0000000432508404 -> 16
432508404 -> 9
